Report generated on: 04-07-2022 12:36:39,,
INTL.2-12-STP-BKWH.A,    Generation (billion kWh),0.0899
INTL.29-12-STP-BKWH.A,        Renewables (billion kWh),0.01
,Saudi Arabia,
INTL.2-12-SAU-BKWH.A,    Generation (billion kWh),362.4365
INTL.29-12-SAU-BKWH.A,        Renewables (billion kWh),0.4378
,Senegal,
INTL.2-12-SEN-BKWH.A,    Generation (billion kWh),5.17598
INTL.29-12-SEN-BKWH.A,        Renewables (billion kWh),0.742
,Serbia,
INTL.2-12-SRB-BKWH.A,    Generation (billion kWh),34.189262
INTL.29-12-SRB-BKWH.A,        Renewables (billion kWh),11.12628
,Seychelles,
INTL.2-12-SYC-BKWH.A,    Generation (billion kWh),0.493894
INTL.29-12-SYC-BKWH.A,        Renewables (billion kWh),0.005
,Sierra Leone,
INTL.2-12-SLE-BKWH.A,    Generation (billion kWh),0.207708
INTL.29-12-SLE-BKWH.A,        Renewables (billion kWh),0.189942
,Singapore,
INTL.2-12-SGP-BKWH.A,    Generation (billion kWh),51.31338
INTL.29-12-SGP-BKWH.A,        Renewables (billion kWh),1.844
,Slovakia,
INTL.2-12-SVK-BKWH.A,    Generation (billion kWh),26.36783
INTL.29-12-SVK-BKWH.A,        Renewables (billion kWh),6.62283
,Slovenia,
INTL.2-12-SVN-BKWH.A,    Generation (billion kWh),14.98819
INTL.29-12-SVN-BKWH.A,        Renewables (billion kWh),4.99821
,Solomon Islands,
INTL.2-12-SLB-BKWH.A,    Generation (billion kWh),0.10752726
INTL.29-12-SLB-BKWH.A,        Renewables (billion kWh),0.005651
,Somalia,
INTL.2-12-SOM-BKWH.A,    Generation (billion kWh),0.3462
INTL.29-12-SOM-BKWH.A,        Renewables (billion kWh),0.0172
,South Africa,
INTL.2-12-ZAF-BKWH.A,    Generation (billion kWh),231.84887
INTL.29-12-ZAF-BKWH.A,        Renewables (billion kWh),11.39713
,South Korea,
INTL.2-12-KOR-BKWH.A,    Generation (billion kWh),558.98224
INTL.29-12-KOR-BKWH.A,        Renewables (billion kWh),30.52824
,South Sudan,
INTL.2-12-SSD-BKWH.A,    Generation (billion kWh),0.55766
INTL.29-12-SSD-BKWH.A,        Renewables (billion kWh),0.004
,Spain,
INTL.2-12-ESP-BKWH.A,    Generation (billion kWh),263.06432
INTL.29-12-ESP-BKWH.A,        Renewables (billion kWh),101.67625
,Sri Lanka,
INTL.2-12-LKA-BKWH.A,    Generation (billion kWh),15.32842
INTL.29-12-LKA-BKWH.A,        Renewables (billion kWh),5.089
,Sudan,
INTL.2-12-SDN-BKWH.A,    Generation (billion kWh),14.28106
INTL.29-12-SDN-BKWH.A,        Renewables (billion kWh),7.89
,Suriname,
INTL.2-12-SUR-BKWH.A,    Generation (billion kWh),2.364391
INTL.29-12-SUR-BKWH.A,        Renewables (billion kWh),1.376451
,Sweden,
INTL.2-12-SWE-BKWH.A,    Generation (billion kWh),165.74183
INTL.29-12-SWE-BKWH.A,        Renewables (billion kWh),99.69783
,Switzerland,
INTL.2-12-CHE-BKWH.A,    Generation (billion kWh),67.8796
INTL.29-12-CHE-BKWH.A,        Renewables (billion kWh),43.1156
,Syria,
INTL.2-12-SYR-BKWH.A,    Generation (billion kWh),17.10508
INTL.29-12-SYR-BKWH.A,        Renewables (billion kWh),1.283
,Taiwan,
INTL.2-12-TWN-BKWH.A,    Generation (billion kWh),268.900658
INTL.29-12-TWN-BKWH.A,        Renewables (billion kWh),15.251
,Tajikistan,
INTL.2-12-TJK-BKWH.A,    Generation (billion kWh),20.39389
INTL.29-12-TJK-BKWH.A,        Renewables (billion kWh),18.97731
,Tanzania,
INTL.2-12-TZA-BKWH.A,    Generation (billion kWh),7.38344
INTL.29-12-TZA-BKWH.A,        Renewables (billion kWh),2.471
,Thailand,
INTL.2-12-THA-BKWH.A,    Generation (billion kWh),181.19062
INTL.29-12-THA-BKWH.A,        Renewables (billion kWh),33.67266
,The Bahamas,
INTL.2-12-BHS-BKWH.A,    Generation (billion kWh),2.103493
INTL.29-12-BHS-BKWH.A,        Renewables (billion kWh),0.003493
,Timor-Leste,
INTL.2-12-TLS-BKWH.A,    Generation (billion kWh),0
INTL.29-12-TLS-BKWH.A,        Renewables (billion kWh),0
,Togo,
INTL.2-12-TGO-BKWH.A,    Generation (billion kWh),0.54514
INTL.29-12-TGO-BKWH.A,        Renewables (billion kWh),0.093
,Tonga,
INTL.2-12-TON-BKWH.A,    Generation (billion kWh),0.060348
INTL.29-12-TON-BKWH.A,        Renewables (billion kWh),0
,Trinidad and Tobago,
INTL.2-12-TTO-BKWH.A,    Generation (billion kWh),8.63702
INTL.29-12-TTO-BKWH.A,        Renewables (billion kWh),0.005
,Tunisia,
INTL.2-12-TUN-BKWH.A,    Generation (billion kWh),20.53718
INTL.29-12-TUN-BKWH.A,        Renewables (billion kWh),0.81034
,Turkey,
INTL.2-12-TUR-BKWH.A,    Generation (billion kWh),291.25014
INTL.29-12-TUR-BKWH.A,        Renewables (billion kWh),132.55314
,Turkmenistan,
INTL.2-12-TKM-BKWH.A,    Generation (billion kWh),21.1823
INTL.29-12-TKM-BKWH.A,        Renewables (billion kWh),0.0003
,Turks and Caicos Islands,
INTL.2-12-TCA-BKWH.A,    Generation (billion kWh),0.244118
INTL.29-12-TCA-BKWH.A,        Renewables (billion kWh),0
,Tuvalu,
none,    Generation (billion kWh),
none,        Renewables (billion kWh),
,U.S. Pacific Islands,
INTL.2-12-USIQ-BKWH.A,    Generation (billion kWh),0.52
INTL.29-12-USIQ-BKWH.A,        Renewables (billion kWh),0
,U.S. Territories,
none,    Generation (billion kWh),
none,        Renewables (billion kWh),
,U.S. Virgin Islands,
INTL.2-12-VIR-BKWH.A,    Generation (billion kWh),0.61224
INTL.29-12-VIR-BKWH.A,        Renewables (billion kWh),0.00724
,Uganda,
INTL.2-12-UGA-BKWH.A,    Generation (billion kWh),5.55904
INTL.29-12-UGA-BKWH.A,        Renewables (billion kWh),5.497
,Ukraine,
INTL.2-12-UKR-BKWH.A,    Generation (billion kWh),145.01279
INTL.29-12-UKR-BKWH.A,        Renewables (billion kWh),13.04735
,United Arab Emirates,
INTL.2-12-ARE-BKWH.A,    Generation (billion kWh),129.409
INTL.29-12-ARE-BKWH.A,        Renewables (billion kWh),3.557
,United Kingdom,
INTL.2-12-GBR-BKWH.A,    Generation (billion kWh),309.70141
INTL.29-12-GBR-BKWH.A,        Renewables (billion kWh),124.89841
,United States,
INTL.2-12-USA-BKWH.A,    Generation (billion kWh),4162.812661
INTL.29-12-USA-BKWH.A,        Renewables (billion kWh),776.961321
,Uruguay,
INTL.2-12-URY-BKWH.A,    Generation (billion kWh),15.80266
INTL.29-12-URY-BKWH.A,        Renewables (billion kWh),15.531
,Uzbekistan,
INTL.2-12-UZB-BKWH.A,    Generation (billion kWh),60.151687
INTL.29-12-UZB-BKWH.A,        Renewables (billion kWh),6.506827
,Vanuatu,
INTL.2-12-VUT-BKWH.A,    Generation (billion kWh),0.06792574
INTL.29-12-VUT-BKWH.A,        Renewables (billion kWh),0.010096
,Venezuela,
INTL.2-12-VEN-BKWH.A,    Generation (billion kWh),105.40402
INTL.29-12-VEN-BKWH.A,        Renewables (billion kWh),72.097
,Vietnam,
INTL.2-12-VNM-BKWH.A,    Generation (billion kWh),214.07644
INTL.29-12-VNM-BKWH.A,        Renewables (billion kWh),60.362
,Wake Island,
INTL.2-12-WAK-BKWH.A,    Generation (billion kWh),0
INTL.29-12-WAK-BKWH.A,        Renewables (billion kWh),0
,Western Sahara,
INTL.2-12-ESH-BKWH.A,    Generation (billion kWh),0
INTL.29-12-ESH-BKWH.A,        Renewables (billion kWh),0
,Yemen,
INTL.2-12-YEM-BKWH.A,    Generation (billion kWh),3.43092
INTL.29-12-YEM-BKWH.A,        Renewables (billion kWh),0.5
,Zambia,
INTL.2-12-ZMB-BKWH.A,    Generation (billion kWh),15.999165
INTL.29-12-ZMB-BKWH.A,        Renewables (billion kWh),13.866305
,Zimbabwe,
INTL.2-12-ZWE-BKWH.A,    Generation (billion kWh),11.31124
INTL.29-12-ZWE-BKWH.A,        Renewables (billion kWh),7.461
